T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,Appliances
20.89,38.5,20.35111111111109,37.9983333333333,20.5,39.79,20.130864197530897,40.2887654320988,17.7,52.0872222222222,4.22666666666667,77.6566666666667,17.79,36.728125,18.43,43.13,17.29,42.29,3.7333333333333294,754.75,87.8333333333333,8.83333333333333,27.666666666666693,1.81666666666667,240
20.5,36.9,19.7,36.53,19.6333333333333,40.23,17.0,37.9666666666667,17.725,43.2605555555556,-1.79,94.69,16.6888888888889,31.796666666666695,19.5,43.635,15.89,40.0225,-0.1,765.0499999999998,88.3333333333333,3.6666666666666705,60.6666666666667,-1.76666666666667,50
21.0,38.1633333333333,18.5,40.3266666666667,20.23,38.0,19.926666666666698,34.52666666666669,18.73,44.8,5.0,77.93,18.323333333333295,32.1266666666667,20.89,38.55,17.5,36.533333333333296,4.633333333333329,755.033333333333,75.3333333333333,4.66666666666667,40.0,0.6,40
19.29,45.1633333333333,18.79,44.0,19.5,44.0,19.856666666666698,42.02666666666669,17.79,53.9,5.9,75.7266666666667,17.5666666666667,40.26,18.033333333333296,47.89,17.0,45.8633333333333,5.5,756.7,81.0,5.0,29.0,2.4,30
20.7,39.7,18.566666666666695,40.9,21.1,40.433333333333294,20.1,38.43,18.6,61.916,-1.66666666666667,81.99666666666668,19.033333333333296,38.963333333333296,20.39,46.3633333333333,18.29,43.9,-0.866666666666667,760.333333333333,98.6666666666667,1.33333333333333,47.66666666666669,-1.1,50
22.1,40.8266666666667,19.29,44.9633333333333,23.5,38.06,22.1,37.79,21.0,50.276,8.12666666666667,52.1333333333333,21.26,36.79,22.39,41.2,20.73,40.2,5.5,750.6,96.0,3.0,40.0,4.9,60
21.2,38.79,18.89,42.475,22.0,36.9,19.6,37.59,19.5,42.59,8.16666666666667,59.7666666666667,19.29,33.09,22.2,41.06,19.6,40.09,7.16666666666667,761.6666666666669,84.5,3.0,26.666666666666693,4.7,50
20.39,41.6966666666667,18.1,42.0,20.2,38.4,18.79,36.59666666666671,17.5,48.86,5.763333333333329,79.46666666666668,18.39,29.323333333333295,20.356666666666698,36.4,17.6,35.6633333333333,5.383333333333329,757.033333333333,71.6666666666667,3.0,40.0,0.616666666666667,130
23.1,48.06,23.13,47.796666666666695,24.79,42.43,23.066666666666695,44.7233333333333,22.412,48.334,17.3666666666667,45.4666666666667,22.7385714285714,43.037142857142896,23.39,51.554,22.89,48.93428571428571,14.5,756.2999999999998,91.0,4.0,26.0,13.1,80
25.2,34.26,24.445,30.4,24.89,34.79,24.997142857142897,32.168571428571404,23.832857142857105,43.437142857142895,13.266666666666701,1.0,24.5,29.445,26.236,35.26,23.2,32.12,11.466666666666699,757.4,51.6666666666667,6.6666666666666705,28.3333333333333,1.7,90
21.5,40.433333333333294,20.89,39.29,21.5,42.06,18.89,42.73,17.033333333333303,53.326666666666696,5.1233333333333295,92.76333333333329,17.463333333333303,38.09,18.0,44.9333333333333,17.2,46.1566666666667,5.5,747.4,84.0,6.0,40.0,3.0,80
21.39,42.1,20.39,38.09,20.89,39.76,19.856666666666698,37.1633333333333,18.0,46.1266666666667,3.5266666666666695,73.5233333333333,18.79,31.29,21.815,40.6725,18.29,38.6266666666667,3.7,743.1,85.0,8.0,40.0,1.3,630
20.89,36.9,19.76,37.2,21.7,35.1633333333333,20.7,34.79,19.29,43.53,7.626666666666669,47.6333333333333,20.29,30.7,21.5,37.933333333333294,19.6,35.09,4.5,748.533333333333,79.3333333333333,2.66666666666667,40.0,1.13333333333333,60
21.29,40.4,19.2225,44.14,22.89,37.29,20.0,40.7,20.23,77.59999999999998,12.3966666666667,55.23,20.7,39.6266666666667,22.2,42.93,19.89,42.3266666666667,10.55,755.5,78.5,8.0,34.5,6.85,210
23.0,34.59,20.533333333333296,35.9666666666667,23.39,36.7,22.76,32.9,20.89,41.7,6.09,19.733333333333295,22.29,34.5671428571429,24.2,41.4,20.5,38.1633333333333,7.8,763.95,66.3333333333333,2.16666666666667,40.0,1.78333333333333,60
24.066666666666695,45.3633333333333,23.2,43.03,24.6,44.73,19.7,48.29,21.0,49.8744444444444,11.426666666666701,77.0933333333333,18.878888888888895,44.4222222222222,20.7805555555556,51.5583333333333,17.79,49.2,10.9,760.0,83.0,9.0,40.0,8.11666666666667,490
21.79,35.29,19.0,37.7,22.5,34.09,21.238571428571397,32.29,20.39,40.933333333333294,2.66333333333333,44.7933333333333,21.79,31.0,24.39,37.0,20.2,33.6933333333333,3.2,758.2999999999998,83.0,3.0,40.0,0.6,80
22.5,36.09,19.356666666666698,39.56666666666669,22.29,35.5,21.0,35.0,20.0,45.226666666666695,1.93333333333333,38.6933333333333,21.29,25.76,22.7,36.1333333333333,19.5,37.76,2.2,766.6,72.0,2.0,22.0,-2.3,50
22.963333333333296,44.1633333333333,21.9214285714286,44.428571428571395,24.39,39.76,23.6,43.0266666666667,21.79,48.4,16.0333333333333,30.3333333333333,22.7,39.6528571428571,22.79,45.2,22.533333333333296,43.7,13.766666666666698,757.966666666667,85.1666666666667,4.8333333333333295,38.0,11.283333333333301,60
24.6,40.29,22.7,40.59,25.2,38.7,24.1,39.93,22.332857142857105,41.31285714285709,10.46,13.39,23.29,34.26,25.1,45.134,22.5,38.02666666666669,10.4666666666667,758.1,71.0,5.0,29.0,5.43333333333333,80
21.2,39.5,19.1,42.0,22.2,37.59,20.39,39.5,20.39,49.46,7.463333333333329,62.2666666666667,20.2,34.4,23.79,41.2,20.0,38.59,7.3,754.7999999999998,83.6666666666667,4.0,56.0,4.73333333333333,100
21.6,37.4,22.23,35.4666666666667,22.7,35.6633333333333,22.39,34.79,20.0,45.5,13.0,6.75666666666667,21.238571428571397,32.2385714285714,21.5,39.2,20.323333333333295,37.79,9.633333333333328,762.6333333333331,68.0,4.0,27.3333333333333,3.9,50
24.89,46.4633333333333,23.1,48.06,26.456,41.42,25.033333333333296,45.923333333333304,23.89,60.2666666666667,15.4633333333333,58.466666666666704,24.1,42.79,25.2,49.072,24.0,48.4814285714286,15.1,751.0,93.0,3.0,40.0,13.9,60
24.2,38.2,24.5,34.79,25.1,38.02571428571431,24.2,39.1266666666667,20.39,55.352857142857104,18.495625,1.0,23.16,34.09,24.33,39.96,21.79,36.735,15.7,756.216666666667,56.3333333333333,2.0,40.0,7.0,80
23.5,38.43,22.5,36.16571428571431,24.4685714285714,35.3685714285714,23.356666666666698,34.16,24.094,79.08,14.996,1.0,23.5,28.481428571428598,25.0,34.6266666666667,22.79,35.27000000000001,13.933333333333302,760.2999999999998,47.0,2.0,40.0,2.7,120
23.066666666666695,40.42666666666669,22.175,39.75,21.6666666666667,43.0,19.1333333333333,45.6266666666667,19.26,53.6966666666667,3.6633333333333296,61.5666666666667,19.033333333333296,39.363333333333294,19.7,45.633333333333304,17.0,43.3966666666667,2.8,749.533333333333,77.3333333333333,7.666666666666669,34.3333333333333,-0.9,50
26.0,38.79,25.1666666666667,36.723333333333294,28.376,34.196,25.5,39.8285714285714,25.356666666666698,54.3633333333333,19.8666666666667,1.0,25.5,35.70000000000001,26.218,43.25,23.79,37.554,18.933333333333305,749.366666666667,48.6666666666667,9.0,36.3333333333333,7.733333333333332,140
20.76,40.8266666666667,19.566666666666695,41.36,21.1333333333333,39.5,20.0966666666667,40.6266666666667,18.39,52.09,5.3,88.1566666666667,19.1494444444444,37.2844444444444,21.9572222222222,43.035,18.2,38.79,3.53333333333333,732.2999999999998,95.0,4.66666666666667,63.3333333333333,2.7333333333333294,100
21.2,39.9,19.6,41.29,20.7225,38.3175,19.963333333333296,39.59,19.39,57.63,7.9,86.9,18.5,35.93333333333331,21.1,46.133333333333304,17.89,40.03,8.099999999999998,750.6,97.0,7.0,65.0,7.599999999999999,50
20.79,43.7233333333333,19.89,42.7,21.6411764705882,42.99,20.226666666666695,42.7966666666667,18.7,55.7672222222222,4.03,95.3666666666667,18.384444444444398,38.11,21.072222222222198,47.09,18.39,47.43,4.0,762.733333333333,94.5,6.0,59.1666666666667,3.2166666666666694,50
23.5,49.03,22.29,47.7233333333333,26.463333333333296,40.6,21.89,47.03,21.2,51.6,15.77,15.95,21.89,36.7,25.0,42.2,20.73,43.1633333333333,14.766666666666698,748.9333333333329,57.1666666666667,5.66666666666667,40.0,6.3,260
24.033333333333296,37.933333333333294,22.2,38.79,24.5,37.73,23.7,36.79,21.1,49.4666666666667,11.69,20.736,23.0,34.4428571428571,24.0,45.0,21.7,42.73,13.8,752.5,62.3333333333333,2.3333333333333295,40.0,6.4,60
21.79,35.53,18.823333333333295,37.53,22.2,35.79,20.7,34.2,19.89,49.4975,3.595,20.2425,19.426666666666698,29.39,23.0,43.03,19.6,39.1633333333333,4.3,765.733333333333,82.3333333333333,1.0,40.0,1.46666666666667,50
23.0,34.79,23.2,32.2,23.0,35.4,22.9725,33.7,20.926666666666698,38.2,20.666666666666696,1.0,22.6,28.6,22.033333333333296,38.4,20.2,36.4,18.7,760.1666666666669,36.3333333333333,4.0,40.0,3.43333333333333,90
24.6666666666667,40.6633333333333,23.033333333333296,39.8266666666667,25.1666666666667,38.73,24.2,39.73,23.1,45.656,11.03,11.3966666666667,23.29,33.59,25.0285714285714,43.2,22.426666666666698,36.7666666666667,11.3,758.1,71.0,5.0,29.0,6.1,80
22.7,36.86,21.0,36.76,22.6,35.73,20.29,35.03,19.0966666666667,45.1666666666667,9.22666666666667,26.76,19.1,30.0,23.856666666666698,36.79,19.6,37.1266666666667,7.8,760.6833333333329,70.6666666666667,4.0,40.0,2.81666666666667,110
22.1,43.56,20.066666666666695,45.7233333333333,23.6,39.933333333333294,21.1666666666667,39.2,20.736,67.09,9.39,24.374,21.39,33.5,24.29,38.9,20.39,37.53,9.06666666666667,753.333333333333,80.0,1.33333333333333,26.0,5.76666666666667,130
22.29,43.9333333333333,21.89,42.863333333333294,22.7,41.4,21.29,44.8633333333333,19.7,49.06,16.96,24.3,21.39,40.6266666666667,24.23,47.03,20.29,44.6266666666667,17.3,749.35,65.0,2.0,40.0,10.6,90
19.426666666666698,45.23,18.7,44.9,19.79,44.4,18.29,45.03,17.2,52.07,6.5,83.2266666666667,18.791111111111103,39.892777777777795,18.755,45.97,17.1666666666667,46.59,7.1,765.1,69.5,2.0,34.5,1.8,20
19.89,41.2,18.1,41.9666666666667,20.2,40.7,18.7,40.29,18.1,59.8277777777778,2.2,91.6566666666667,19.39,38.9611111111111,21.4694444444444,46.537222222222205,17.79,44.2,2.31666666666667,751.6,89.6666666666667,6.8333333333333295,24.0,0.8,60
19.89,50.0,19.0222222222222,45.0444444444444,20.15,45.245,19.2,45.6266666666667,18.033333333333296,52.2,5.09,95.76,18.0,45.063333333333304,18.79,51.395,17.1,48.0266666666667,5.0,741.966666666667,91.0,5.0,40.0,3.6666666666666705,90
20.29,37.1266666666667,19.463333333333296,36.7,19.426666666666698,39.933333333333294,17.0,38.09,17.5388888888889,43.976111111111095,-1.6,94.8666666666667,16.6444444444444,32.04,19.426666666666698,44.0794444444444,15.89,40.6566666666667,-0.15,765.1,88.5,3.5,61.0,-1.8,40
22.0,43.1633333333333,19.73,44.7,23.5,40.863333333333294,22.1,39.79,20.89,44.9,6.56,51.09,21.7,36.2,22.79,44.48,20.79,43.7,7.8,751.6,89.0,2.5,34.5,6.05,60
22.1333333333333,43.59,19.963333333333296,45.79,23.79,39.4,22.1,40.26,20.89,46.456,6.23714285714286,46.8257142857143,21.0,36.433333333333294,23.5,42.9,20.29,42.33,8.33333333333333,752.6,92.5,1.0,25.166666666666693,7.11666666666667,60
20.926666666666698,37.56,19.73,37.2666666666667,20.79,36.4,19.5966666666667,35.16,18.736,57.66,3.7675,52.4475,18.56,30.736,20.5,37.863333333333294,17.7,35.29,3.55,751.5,80.5,2.5,20.5,0.4,80
21.79,38.4,19.6,41.76,22.89,37.29,20.2,38.9,20.6,80.99666666666668,8.67833333333333,46.3861111111111,20.79,33.56,23.088888888888892,42.9883333333333,20.39,40.26,6.96666666666667,750.1333333333331,77.0,8.0,35.66666666666669,3.2,80
22.0,36.52571428571431,20.0857142857143,37.09285714285709,20.7257142857143,37.9,19.79,35.29,18.89,52.75625,2.23125,77.68,19.0625,31.5625,21.452857142857095,43.08,18.5,39.7,3.2,747.0,82.0,4.0,40.0,0.3,50
21.0,41.0,18.2,45.2,23.1,39.845,20.39,38.433333333333294,20.2514285714286,47.39571428571429,3.16333333333333,51.8,21.39,37.76428571428569,23.1,42.56,20.5,43.2,3.9666666666666694,751.966666666667,92.6666666666667,2.0,21.5,2.8333333333333295,50
20.856666666666698,44.633333333333304,20.2,42.1566666666667,21.6,44.7,20.645,44.7,19.2,57.4294444444444,3.53,94.46333333333327,18.29,38.85611111111109,20.29,47.9872222222222,18.2,47.6666666666667,3.9,758.7999999999998,88.0,4.0,29.0,2.1,170
24.426666666666698,47.76,26.7,39.9,28.1333333333333,43.4666666666667,24.5,44.53,22.6333333333333,52.6266666666667,25.35,1.0,23.847142857142895,43.0514285714286,23.79,48.5,23.1,46.23,20.0,756.1,67.0,1.0,65.0,13.7,260
20.23,35.53,17.7,37.7,20.89,36.09,19.6,33.79,18.29,40.1633333333333,-1.2,77.12333333333329,19.426666666666698,29.1,21.2,40.845,18.29,39.0,-0.95,761.65,98.0,2.0,31.5,-1.25,40
21.7,34.3633333333333,20.29,34.7,20.463333333333296,35.363333333333294,20.39,35.09,17.39,46.29,6.3333333333333295,23.793333333333297,22.5,29.323333333333295,23.0,35.09,18.5,39.59,5.8333333333333295,757.766666666667,47.6666666666667,8.16666666666667,40.0,-4.6,60
20.1,35.09,16.463333333333303,40.1633333333333,20.2,37.0,19.23,34.1266666666667,18.0,49.0,-1.0,71.0633333333333,20.5,33.9,22.2,39.29,18.89,40.59,-1.01666666666667,769.266666666667,94.0,2.3333333333333295,42.8333333333333,-1.91666666666667,40
20.7,35.93333333333331,20.7,34.1266666666667,20.2,36.26,21.1,34.4666666666667,17.926666666666698,47.0266666666667,7.259999999999998,35.1266666666667,21.1666666666667,28.926666666666698,23.39,35.1,19.2,38.7,7.4,769.4,64.0,6.0,25.0,0.966666666666667,60
20.39,36.9,17.29,40.863333333333294,20.2,37.045,19.39,34.79,18.7,41.59,1.5,67.7666666666667,19.7,30.823333333333295,21.6,44.7,18.5,40.29,1.65,766.5,90.0,2.0,38.5,0.15,50
20.1,34.5,17.23,37.7,22.1,35.20000000000001,19.6,33.0,18.6,41.4,4.06,36.79,19.1,28.79,21.29,40.09,18.79,38.9,4.86666666666667,754.4,74.6666666666667,5.66666666666667,40.0,0.7,50
22.6,37.4,20.7,38.8266666666667,23.39,37.7,22.79,35.09,20.5,43.0,12.0333333333333,10.66,22.0,36.312,22.6,45.4333333333333,20.2,39.23,11.233333333333302,760.2999999999998,69.3333333333333,1.66666666666667,27.3333333333333,5.73333333333333,60
20.926666666666698,35.70000000000001,17.6666666666667,39.23,20.2,36.4666666666667,19.7,34.79,18.5,48.9666666666667,0.0666666666666667,67.56,20.76,32.6633333333333,23.033333333333296,39.463333333333296,18.926666666666698,39.7,0.566666666666667,768.266666666667,88.3333333333333,1.0,48.0,-1.2,30
24.323333333333295,42.723333333333294,24.6,39.7,28.066666666666695,38.933333333333294,24.5,40.2,22.956,70.196,22.8,1.0,24.2385714285714,38.4985714285714,24.29,43.6633333333333,22.7,43.5225,20.7,755.5,49.0,3.0,29.0,9.6,270
20.7,39.0,18.79,40.09,21.23,38.5,20.6333333333333,36.03,19.0,43.2,1.395,81.195,19.29,37.1057142857143,20.89,44.4,18.0,40.6633333333333,1.46666666666667,756.0,92.6666666666667,1.0,49.3333333333333,0.466666666666667,60
20.533333333333296,38.7633333333333,19.2,36.0,20.7,35.5,19.39,34.6,18.0,42.754,4.9,49.3633333333333,18.29,29.5285714285714,20.2,37.645,17.79,35.29,3.95,751.766666666667,78.1666666666667,2.16666666666667,21.8333333333333,0.38333333333333297,210
20.79,35.363333333333294,21.963333333333296,31.6333333333333,21.5,35.0,21.2,35.29,18.7,44.8633333333333,9.26333333333333,15.196666666666701,19.1,28.6333333333333,20.79,36.09,19.0,33.09,7.133333333333329,756.266666666667,69.3333333333333,3.33333333333333,40.0,1.8333333333333297,70
19.2,43.8633333333333,18.5,43.9,19.89,45.0,18.7,44.09,17.26,52.1633333333333,5.59,86.06,18.0,44.6816666666667,18.73,54.961111111111094,17.1,49.3175,5.43333333333333,749.6333333333331,89.6666666666667,8.0,23.0,3.8333333333333295,50
21.0,43.29,20.39,42.59,20.79,45.2666666666667,19.6666666666667,44.7,18.1,49.757222222222204,9.5,97.3633333333333,17.945,40.765,18.89,46.735,17.0,47.09,9.883333333333328,763.833333333333,82.0,4.16666666666667,29.0,6.883333333333329,50
21.0,42.1266666666667,20.29,40.9666666666667,21.89,40.8266666666667,18.6,41.09,19.0,51.5,3.0,92.3,19.79,41.2,21.945,48.9833333333333,19.1,46.09,3.03333333333333,739.95,94.0,6.0,40.0,2.13333333333333,60
19.26,41.93,18.79,41.29,17.926666666666698,43.79,16.0,47.9666666666667,15.478,51.072,5.5,99.9,15.522222222222199,40.29,19.4877777777778,50.04222222222221,15.1,46.326666666666696,5.3,769.7999999999998,91.3333333333333,4.3333333333333295,22.3333333333333,4.03333333333333,80
22.5,44.796666666666695,22.5,42.56,25.1333333333333,42.6933333333333,21.7,43.5,20.6333333333333,49.4333333333333,16.1,16.63,21.29,37.56,23.7675,44.695,20.6,45.3333333333333,13.533333333333301,749.833333333333,67.3333333333333,7.0,40.0,7.53333333333333,380
21.39,38.73,19.1,41.9666666666667,22.1,37.29,20.23,38.09,19.39,45.5,7.9,53.3633333333333,20.29,33.59,21.79,39.5,19.963333333333296,37.7,7.96666666666667,759.2999999999998,79.6666666666667,2.66666666666667,32.66666666666669,4.6,40
20.1666666666667,38.56666666666669,19.066666666666695,38.933333333333294,19.89,37.7,19.7,36.0,17.5,47.5,4.0,75.18999999999998,17.79,32.4,21.066666666666695,41.4666666666667,17.79,38.03,4.56666666666667,747.0,90.3333333333333,6.0,34.0,3.06666666666667,50
23.1333333333333,38.09,22.736,36.656,24.7,37.0,23.29,35.4,22.6,39.745,15.89,1.0,23.29,30.73,24.9214285714286,37.3214285714286,22.89,38.2,11.466666666666699,761.366666666667,61.0,1.0,40.0,4.133333333333329,350
24.0,47.79,21.7,50.9,25.6,42.7,23.5,46.0,22.89,50.79,12.0333333333333,53.1266666666667,23.39,41.156,24.79,48.06,23.29,49.7928571428571,11.233333333333302,754.2,96.0,2.0,46.3333333333333,10.6,70
21.5,41.59,18.5,45.59,23.7,39.59,21.5,38.7,20.56,46.9,3.2,53.63,20.8614285714286,35.4571428571429,22.823333333333295,44.826666666666696,20.39,46.4,2.78333333333333,753.8166666666668,97.3333333333333,1.0,3.8333333333333295,2.43333333333333,60
19.39,36.76,16.89,39.79,19.79,36.7,19.3333333333333,36.1266666666667,17.39,44.09,7.3,40.7,18.0,31.7,20.1666666666667,38.56,17.6,36.9,6.6,745.2,65.0,6.0,40.0,0.4,100
24.726666666666695,38.363333333333294,25.06,33.79,24.79,34.5,24.764285714285695,32.59285714285709,23.89,47.45428571428571,13.4225,1.0,24.39,29.1,25.85,36.418,23.5,33.54,10.6,757.1333333333331,55.6666666666667,6.0,36.3333333333333,2.03333333333333,130
21.575,47.0225,20.6666666666667,46.9,21.6333333333333,46.6266666666667,18.89,49.29,19.616666666666696,52.1633333333333,10.8675,99.9,19.038888888888895,51.0383333333333,21.21,58.7027777777778,17.5,52.7,10.95,757.7,93.0,7.0,62.5,9.85,50
19.1,41.4666666666667,17.926666666666698,41.86,19.29,40.29,18.39,38.2,17.29,54.4,-2.52944444444444,90.2661111111111,18.533333333333296,34.7,19.865,43.0425,16.963333333333303,37.29,-2.5,756.6,83.0,3.0,24.0,-5.0,300
18.963333333333296,42.09,18.29,41.29,19.89,43.2,18.5,41.79,17.79,64.6233333333333,2.26,93.1266666666667,18.1,42.09,19.29,51.09,16.7,46.03,2.86666666666667,753.733333333333,92.3333333333333,5.16666666666667,30.0,1.68333333333333,50
23.0,42.06666666666669,21.6,42.9,23.0,39.4,20.26,41.76,21.39,47.1933333333333,12.3,34.7233333333333,20.7,37.1966666666667,24.23,43.1966666666667,19.79,40.4666666666667,13.2,747.4,62.0,8.0,40.0,6.1,50
19.2,37.7,17.033333333333303,39.933333333333294,20.2,37.59,17.6666666666667,37.1633333333333,18.1,54.59,2.82666666666667,78.62333333333329,18.2,32.2,20.7,43.1266666666667,18.066666666666695,40.6633333333333,3.16666666666667,744.966666666667,93.0,5.3333333333333295,32.66666666666669,2.06666666666667,50
24.39,39.5,22.5,40.03,25.89,37.0,24.55,36.45,23.066666666666695,40.933333333333294,11.19,23.14,24.2,37.76428571428569,24.0,40.334,23.39,44.32,10.2,752.2999999999998,85.0,1.0,40.0,7.8,60
21.89,39.7,25.26,34.0966666666667,23.29,37.59,22.29,38.433333333333294,20.2,44.3333333333333,12.13,12.33,20.8757142857143,36.44,22.29,42.29,20.29,41.48,9.8,762.9,77.0,5.0,40.0,5.85,40
20.39,40.23,18.6,41.5,21.39,40.76,18.6666666666667,41.0,17.9205555555556,51.79,2.59,92.0,19.2,39.2,21.2,46.8877777777778,18.2,45.5,2.4,735.0,97.0,2.0,42.0,2.0,50
23.2,40.59,21.2,41.94,24.7,39.4,23.2,38.29,21.16,52.272,9.176,41.612,23.26,40.56,23.736,43.834,22.7,43.4,8.36666666666667,755.1,89.5,2.0,22.5,6.65,60
21.89,38.53,19.7,39.9666666666667,22.5,37.7,21.1,37.723333333333294,20.1,46.8633333333333,7.09,37.36,21.39,34.1933333333333,22.29,36.1,20.533333333333296,39.2566666666667,7.16666666666667,754.0,75.0,4.0,40.0,3.06666666666667,50
21.5,39.2,18.89,42.6633333333333,22.6,38.3266666666667,20.79,38.4,19.89,48.0,6.866666666666671,52.06,21.29,37.2,21.823333333333295,40.2,20.6,42.3266666666667,5.825,753.975,92.5,3.0,31.0,4.725,60
23.2,41.7,25.0,36.2,24.29,38.79,23.39,39.79,21.29,47.4,17.0,3.56,23.085714285714303,37.2,22.79,39.612,22.66,42.514,12.466666666666699,753.7999999999998,69.6666666666667,2.0,40.0,7.0,60
22.926666666666698,44.73,21.29,45.8,25.463333333333296,40.6566666666667,21.566666666666695,41.7,21.356666666666698,68.59,12.9,16.4266666666667,22.2,34.5,24.39,39.0,20.856666666666698,39.76,13.266666666666698,752.0,62.3333333333333,4.3333333333333295,40.0,6.16666666666667,170
22.79,42.9666666666667,21.6666666666667,42.56666666666669,22.29,42.4,19.0966666666667,49.16,18.85,61.1514285714286,10.19,93.3666666666667,17.926666666666698,43.0,21.89,49.0666666666667,17.823333333333302,44.4333333333333,10.6666666666667,753.866666666667,92.0,9.66666666666667,59.3333333333333,9.46666666666667,90
24.066666666666695,43.59,21.89,46.2,25.1,40.53,23.5,42.79,23.1,50.06,11.9633333333333,21.366666666666696,23.2,37.7,24.29,46.5,22.89,45.375,10.3666666666667,759.533333333333,80.6666666666667,4.0,40.0,7.16666666666667,60
21.823333333333295,38.6266666666667,19.033333333333296,42.433333333333294,22.39,38.09,20.7,36.9,20.29,42.433333333333294,5.59,66.8333333333333,20.0,37.7,22.6,44.29,19.79,41.53,5.1,755.7999999999998,95.0,2.0,38.0,4.4,60
21.26,41.1933333333333,18.6666666666667,45.59,22.5,38.4,20.066666666666695,38.02666666666669,19.79,46.46,6.1666666666666705,62.43,21.5,37.9,21.79,39.976,22.86,40.323333333333295,4.53333333333333,753.233333333333,97.0,1.66666666666667,30.666666666666693,4.1,190
22.1,43.8633333333333,19.533333333333296,47.59,24.7,41.0,21.26,42.6633333333333,20.79,56.745,9.8,54.23,21.7675,41.9,23.7,47.76,20.79,46.5666666666667,10.1,748.7999999999998,86.0,2.3333333333333295,40.0,7.8333333333333295,60
21.1,41.2,17.926666666666698,47.03,20.79,38.363333333333294,21.0,36.26,18.6333333333333,47.53,3.5,68.56,20.5,30.2,22.5,42.73,19.533333333333296,39.0,4.66666666666667,764.5,88.6666666666667,3.33333333333333,56.66666666666669,2.93333333333333,50
20.0,34.4975,17.2,37.79,22.0,35.09,19.5,33.09,18.6,41.433333333333294,4.89666666666667,36.1933333333333,19.1,29.0,21.2,40.06,18.79,39.03,4.9,754.2999999999998,75.0,6.0,40.0,0.8,60
22.2,50.1966666666667,20.6,48.3966666666667,24.73,41.59666666666671,21.1333333333333,39.53,20.2,50.208571428571396,12.420000000000002,11.3,21.89,33.076,23.956,37.79,20.6,39.933333333333294,10.833333333333302,753.2,66.0,3.6666666666666705,40.0,4.66666666666667,120
21.1333333333333,44.96,20.5,43.0,23.088888888888892,45.0666666666667,20.463333333333296,43.59,18.6,52.735,8.86666666666667,98.93333333333328,18.2,40.08222222222221,20.29,45.7905555555556,18.2,45.4,8.599999999999998,761.4,92.5,6.5,28.5,7.4,60
19.5,37.363333333333294,17.7,38.9,20.772,37.218,17.89,37.363333333333294,17.08,44.44,5.3,85.8233333333333,18.0,32.3266666666667,19.5,44.06,17.6,40.02666666666669,5.23333333333333,755.533333333333,91.6666666666667,9.66666666666667,37.3333333333333,3.9333333333333296,30
24.0,33.93333333333331,23.1666666666667,32.6266666666667,23.6,34.93333333333331,23.066666666666695,32.9,22.7,73.8633333333333,13.9333333333333,1.56666666666667,22.6,31.434,22.79,35.7333333333333,20.89,35.971428571428596,15.9,757.7,50.0,4.0,40.0,5.3,90
22.79,46.1933333333333,20.89,46.66,24.7,40.5,21.89,40.0514285714286,20.89,49.0266666666667,9.13,35.6233333333333,21.29,33.2,24.29,41.1333333333333,21.0,40.7666666666667,8.8,748.6,81.0,2.0,29.0,5.6,110
20.79,42.6333333333333,20.1,40.2,21.5,40.8266666666667,19.7,40.56,18.9144444444444,49.72,6.0,93.0,19.5833333333333,39.2,21.6722222222222,46.47222222222221,19.066666666666695,44.0933333333333,5.36666666666667,741.4,89.3333333333333,4.66666666666667,40.0,3.6666666666666705,70
22.29,34.7666666666667,20.1333333333333,36.09,21.79,34.29,20.29,35.4,19.963333333333296,86.7,3.12666666666667,45.3233333333333,19.575,28.7225,22.76,38.5,19.0,33.23,4.633333333333329,754.266666666667,81.3333333333333,1.66666666666667,40.0,1.66666666666667,110
22.0,44.4666666666667,20.73,45.4666666666667,23.0,41.79,21.1,44.0,19.79,50.1266666666667,14.0666666666667,44.1333333333333,21.1,40.2,24.29,50.2233333333333,20.39,46.29,14.9,748.5499999999998,76.5,5.0,34.5,10.7,70
23.7,42.8266666666667,22.0,42.97142857142861,24.39,39.863333333333294,23.6,40.433333333333294,21.1,50.79,9.92666666666667,45.1233333333333,23.1,41.43,24.89,44.394,22.29,41.1271428571429,10.1,748.7999999999998,89.0,3.0,40.0,8.3,50
18.426666666666698,38.73,17.426666666666698,38.86,18.5,39.26,16.29,38.56,16.2,47.59,4.06333333333333,90.1566666666667,16.29,33.2,17.9694444444444,41.525,15.86,39.56,3.53333333333333,761.4,69.8333333333333,6.0,23.8333333333333,-1.5,50
21.856666666666698,41.9,19.5,45.29,24.2,39.863333333333294,21.7,40.29,20.79,50.2,8.72666666666667,52.033333333333296,21.2,36.5,22.963333333333296,46.9666666666667,20.89,45.09,9.133333333333328,745.1666666666669,89.3333333333333,5.0,26.3333333333333,7.46666666666667,50
21.7,38.73,19.6,40.933333333333294,22.0,38.29,20.9725,37.7,19.6,45.0,9.86,44.66666666666669,19.79,34.6633333333333,21.823333333333295,39.963333333333296,19.6666666666667,38.26,8.733333333333329,756.0666666666668,79.0,4.3333333333333295,40.0,5.3,100
